lineage_ID,dataset,variable,slope,intercept,std_err,kind
11.0,Trace,$\Delta$,-1.4640898053808364,0.737021347859856,0.12784981390581138,ebp
11.0,Trace,$\Delta$,-1.4376661700091131,-0.6914369506072067,0.1289900501597616,cv
11.0,Artificial,$\Delta$,-1.0819169255431962,0.4362667211281086,0.044364863062054234,ebp
11.0,Artificial,$\Delta$,-1.0948483344273372,-1.1826895922179528,0.04277277847612588,cv
11.0,White Noise,$\Delta$,-1.4728448768732354,0.9121623956085676,0.07981565707217252,ebp
11.0,White Noise,$\Delta$,-1.431779474233701,3.0634613742620553,0.08275363782307499,cv
12.0,Trace,$\Delta$,-1.1358455280387647,0.23696976517705526,0.08736163640875323,ebp
12.0,Trace,$\Delta$,-1.1445698154101238,-1.660273889870032,0.08974608556145275,cv
12.0,Artificial,$\Delta$,-1.0570971948705514,0.22971929976728056,0.04964911715055552,ebp
12.0,Artificial,$\Delta$,-1.0762739989170846,-1.4051302811745572,0.04836410786954085,cv
12.0,White Noise,$\Delta$,-1.5841342598794217,1.0829624256275245,0.07227391914121413,ebp
12.0,White Noise,$\Delta$,-0.9299552268865211,3.5879136127464757,0.2009658738542722,cv
13.0,Trace,$\Delta$,-1.5951697374814215,1.0651612637878083,0.12098708642729122,ebp
13.0,Trace,$\Delta$,-1.5824263938132908,-0.6363736534212672,0.12170349971392193,cv
13.0,Artificial,$\Delta$,-1.6729300776193423,1.6157464681558635,0.11002607892275097,ebp
13.0,Artificial,$\Delta$,-1.6561126998422966,0.18696778563856764,0.10970063606321305,cv
13.0,White Noise,$\Delta$,-1.4790536752367507,1.3171345473025329,0.10350424486503416,ebp
13.0,White Noise,$\Delta$,-1.1864838047787396,4.098470628841615,0.12735568043873546,cv
14.0,Trace,$\Delta$,-1.3421706465272603,0.9953023749158154,0.0675294751425697,ebp
14.0,Trace,$\Delta$,-1.356026924606937,-0.28650582480890474,0.07239584468601444,cv
14.0,Artificial,$\Delta$,-1.6311165119150028,1.4693491126764968,0.08596960775302286,ebp
14.0,Artificial,$\Delta$,-1.6510489667781096,0.9388518323806538,0.09052807396020153,cv
14.0,White Noise,$\Delta$,-2.3131820217451806,2.9532816718207684,0.16021726503696565,ebp
14.0,White Noise,$\Delta$,-2.3288771696743256,4.962774059872704,0.16075063650335447,cv
15.0,Trace,$\Delta$,-0.8828285961471634,-0.18143498367963407,0.04569033680140187,ebp
15.0,Trace,$\Delta$,-0.9386632048866519,-1.7992049160162806,0.04992103221738225,cv
15.0,Artificial,$\Delta$,-0.9925863978812062,0.02512641051719333,0.052422538063311624,ebp
15.0,Artificial,$\Delta$,-0.9671192318382803,-1.3169162498157752,0.05017891667261484,cv
15.0,White Noise,$\Delta$,-2.1001779796672033,2.7967645268138526,0.12957345088157204,ebp
15.0,White Noise,$\Delta$,-2.156190627368942,5.4105765160496215,0.1308399740019978,cv
16.0,Trace,$\Delta$,-1.1391534122149716,0.5049486916891315,0.05636862524181334,ebp
16.0,Trace,$\Delta$,-1.1681005205707846,-0.4090636213758323,0.059708046651484104,cv
16.0,Artificial,$\Delta$,-1.1635924108065558,0.25112752820939077,0.06379977481639452,ebp
16.0,Artificial,$\Delta$,-1.1641306381651755,-1.251122704924187,0.06294232979401887,cv
16.0,White Noise,$\Delta$,-1.2223985898136887,0.42942730860051315,0.07264819713513765,ebp
16.0,White Noise,$\Delta$,-1.1841814904561838,2.5097260543733153,0.07289594165611687,cv
17.0,Trace,$\Delta$,-1.645294774758098,1.5749014267273127,0.13949886933318417,ebp
17.0,Trace,$\Delta$,-1.707920178260773,0.17685056087405027,0.1529396509951252,cv
17.0,Artificial,$\Delta$,-0.9381841828860493,-0.26146562271137874,0.07801290343779002,ebp
17.0,Artificial,$\Delta$,-0.9204610992578295,-2.142156045038354,0.07855856165405843,cv
17.0,White Noise,$\Delta$,-1.775700592664547,1.4335478026206232,0.22389962395397786,ebp
17.0,White Noise,$\Delta$,-1.9771866099068138,4.791853868620914,0.26122767597288504,cv
18.0,Trace,$\Delta$,-0.8561261197338714,-0.4613325385960132,0.037380821410080076,ebp
18.0,Trace,$\Delta$,-0.8787046844562085,-2.159514675840174,0.03737256145605758,cv
18.0,Artificial,$\Delta$,-1.8754496378396626,1.9133731974895278,0.12116593977395701,ebp
18.0,Artificial,$\Delta$,-1.8534284632821922,0.49710552433521205,0.12168969524296475,cv
18.0,White Noise,$\Delta$,-1.8049146728370988,1.8164886589109859,0.15648214735644167,ebp
18.0,White Noise,$\Delta$,-1.7333964449707124,3.7901015102578755,0.15819524857930065,cv
19.0,Trace,$\Delta$,-1.4592576615595172,0.8296595063489365,0.2764276220851855,ebp
19.0,Trace,$\Delta$,-1.428059164258546,-1.2712011829126055,0.27292688419855715,cv
19.0,Artificial,$\Delta$,-0.5456060368293985,-0.8801942447771482,0.11672225946438466,ebp
19.0,Artificial,$\Delta$,-0.5036061029132224,-2.5471365053373676,0.12052671096862289,cv
19.0,White Noise,$\Delta$,-0.7083883796771939,-0.5162437819510892,0.12138492952168461,ebp
19.0,White Noise,$\Delta$,-0.6910756281062344,1.9256199471265831,0.13282737576540465,cv
0.0,Trace,$\tau$,-1.387436593487195,0.6294864321589957,0.11512639863859205,ebp
0.0,Trace,$\tau$,-1.415007304697115,-3.1311583042709348,0.11808632512682235,cv
0.0,Artificial,$\tau$,-0.7271361233430493,-0.609482766564517,0.046775394003154544,ebp
0.0,Artificial,$\tau$,-0.7175658411898579,-4.15396472349282,0.04725487164288027,cv
0.0,White Noise,$\tau$,-2.3277631574747555,3.785524166603068,0.17969637176398384,ebp
0.0,White Noise,$\tau$,-2.505373977334893,6.908874581799116,0.1820853837575545,cv
1.0,Trace,$\tau$,-1.5478649549117667,0.5409242641137633,0.09058989089880466,ebp
1.0,Trace,$\tau$,-1.5567125326772484,-3.5261082604359464,0.09063245268335271,cv
1.0,Artificial,$\tau$,-2.1642149861374564,2.1439344373754787,0.1425065460944583,ebp
1.0,Artificial,$\tau$,-2.1566311198508115,-1.9486780378684587,0.14180356882880307,cv
1.0,White Noise,$\tau$,-1.4483414538225077,0.6948417067716433,0.08306853990130234,ebp
1.0,White Noise,$\tau$,-1.5752832247913362,3.5874591512761596,0.09353257186788189,cv
2.0,Trace,$\tau$,-0.8334920173951308,-0.7115843658426382,0.046216986866425086,ebp
2.0,Trace,$\tau$,-0.8123766073535418,-4.550131689966339,0.04583363758978261,cv
2.0,Artificial,$\tau$,-0.9491725366855294,-0.5787964697035703,0.03909777518211653,ebp
2.0,Artificial,$\tau$,-0.9157130421307891,-3.522914494294576,0.039090759324809016,cv
2.0,White Noise,$\tau$,-0.9357617938752311,-0.1189500669974719,0.0429810057403948,ebp
2.0,White Noise,$\tau$,-0.903001974197201,2.5694145414033236,0.05381246051187008,cv
3.0,Trace,$\tau$,-0.9364923070388181,-0.44851887506222354,0.04528570951725316,ebp
3.0,Trace,$\tau$,-0.9270831714192607,-4.391215128603562,0.044682671979468916,cv
3.0,Artificial,$\tau$,-1.9198030252027916,1.816447899332669,0.09098169813532256,ebp
3.0,Artificial,$\tau$,-1.9468958428692016,-2.2584969186643153,0.09136976014426797,cv
3.0,White Noise,$\tau$,-0.9083756948957055,-0.29078130065646146,0.05759614103088049,ebp
3.0,White Noise,$\tau$,-1.2421312234899018,5.212484929427346,0.10054748309946018,cv
4.0,Trace,$\tau$,-1.4169839425117943,0.3171553653101089,0.12171724166664542,ebp
4.0,Trace,$\tau$,-1.4478045741451573,-3.8668484125137432,0.12028854453914446,cv
4.0,Artificial,$\tau$,-0.980870830215682,0.21533151904468362,0.06680879380361796,ebp
4.0,Artificial,$\tau$,-1.0012524105975225,-3.7726819045323907,0.06924543191870736,cv
4.0,White Noise,$\tau$,-1.0830762343779043,0.21149241711211708,0.06485875046325419,ebp
4.0,White Noise,$\tau$,-1.2987199713953914,4.273446893104892,0.1294181904578609,cv
5.0,Trace,$\tau$,-1.2440869752926607,0.1051360394733436,0.07891061569534599,ebp
5.0,Trace,$\tau$,-1.2834984023663358,-3.7261285044254793,0.0764036491832804,cv
5.0,Artificial,$\tau$,-0.9265026376084503,0.43143887356660215,0.09579843290904354,ebp
5.0,Artificial,$\tau$,-0.9076669305685301,-3.2270032959344532,0.09734262483238973,cv
5.0,White Noise,$\tau$,-2.129308339438968,2.1695258418305325,0.1555210631016182,ebp
5.0,White Noise,$\tau$,-2.067360730000023,4.414205181524233,0.1549481374634007,cv
6.0,Trace,$\tau$,-1.4822352657149136,0.5338621254940392,0.07938028442467736,ebp
6.0,Trace,$\tau$,-1.4824785175889517,-3.5256924085555594,0.07937251886116838,cv
6.0,Artificial,$\tau$,-0.7559291359652369,-0.5866169587074923,0.051454327884082565,ebp
6.0,Artificial,$\tau$,-0.7443094113264083,-4.615844081957943,0.0528993215260157,cv
6.0,White Noise,$\tau$,-1.2590010840441797,0.6855258485292248,0.1080319307980399,ebp
6.0,White Noise,$\tau$,-1.2958047366678476,3.3774191713919928,0.10618967065755763,cv
7.0,Trace,$\tau$,-1.089822692398333,-0.08052615050144718,0.04333086277708198,ebp
7.0,Trace,$\tau$,-1.1020490129317513,-3.5584657781637103,0.04284612266991088,cv
7.0,Artificial,$\tau$,-1.3103699909688291,0.9290215113041693,0.07349814758332926,ebp
7.0,Artificial,$\tau$,-1.3090641123348756,-3.0504976410295086,0.07334829417480464,cv
7.0,White Noise,$\tau$,-1.3120661225190047,0.5794541041415551,0.08353154436258,ebp
7.0,White Noise,$\tau$,-1.3318514979694518,2.8127159696622006,0.07753132301392461,cv
8.0,Trace,$\tau$,-1.0736209562326524,-0.3276202650738709,0.1030939499235192,ebp
8.0,Trace,$\tau$,-1.5518789633466803,-3.003939561016444,0.20836937263951302,cv
8.0,Artificial,$\tau$,-1.0409544574009215,0.0752826260855195,0.122174425041885,ebp
8.0,Artificial,$\tau$,-1.035340152782629,-4.093390275502365,0.12273570411030399,cv
8.0,White Noise,$\tau$,-1.2038708061779406,0.47190372195281194,0.1268773298081279,ebp
8.0,White Noise,$\tau$,-1.470638701696818,3.4260501812224144,0.14553621719714419,cv
9.0,Trace,$\tau$,-1.0766793598583404,0.2483398685975895,0.15761495228166678,ebp
9.0,Trace,$\tau$,-1.3317696041131963,-2.7265319948302125,0.17153613949265764,cv
9.0,Artificial,$\tau$,-1.5764608786636192,1.1004036863934665,0.14425821554965892,ebp
9.0,Artificial,$\tau$,-1.565510076146295,-2.768122282650565,0.14380377519437262,cv
9.0,White Noise,$\tau$,-1.6436459959117775,1.097504199277953,0.10412944518505829,ebp
9.0,White Noise,$\tau$,-1.68780890161989,3.8180489330433574,0.10355392165393537,cv
10.0,Trace,$\tau$,-2.015297828364857,2.1177217084869486,0.14048575600419874,ebp
10.0,Trace,$\tau$,-2.0233499339420478,-1.7525348410318902,0.14097665515707775,cv
10.0,Artificial,$\tau$,-2.2165631053395116,3.091011979503291,0.17500478290840957,ebp
10.0,Artificial,$\tau$,-2.2163396240099846,-1.1167850665860053,0.17496360483041257,cv
10.0,White Noise,$\tau$,-0.8132534029776395,-0.6636332207327942,0.04599110369974116,ebp
10.0,White Noise,$\tau$,-0.7979384813632346,4.120462767292063,0.15725506079623303,cv
11.0,Trace,$\tau$,-1.0428917911510347,-0.3858539197704496,0.046385562440598826,ebp
11.0,Trace,$\tau$,-1.0440876758496105,-4.211567109573328,0.0467073900028677,cv
11.0,Artificial,$\tau$,-1.6921470960186598,1.7613300598941777,0.12106875982168064,ebp
11.0,Artificial,$\tau$,-1.6925651791783933,-2.3228539443052227,0.12069409038739051,cv
11.0,White Noise,$\tau$,-1.4221276467147754,1.1834815080139207,0.091492237165785,ebp
11.0,White Noise,$\tau$,-1.414055122025834,2.7825159056659112,0.08871964649202442,cv
12.0,Trace,$\tau$,-1.087971267857578,-0.5168017737009469,0.0576009071648532,ebp
12.0,Trace,$\tau$,-1.0977838013182037,-4.556215028845955,0.05831648243141867,cv
12.0,Artificial,$\tau$,-0.9046164678409898,-0.44283842792864103,0.056482018263028226,ebp
12.0,Artificial,$\tau$,-0.9076196236973627,-4.388199836989893,0.05584260992194693,cv
12.0,White Noise,$\tau$,-0.7856936476555175,-0.41064119840577984,0.051852582404756514,ebp
12.0,White Noise,$\tau$,-1.0166831557000688,5.8738127383599466,0.15661392878204744,cv
13.0,Trace,$\tau$,-0.5622890395297575,-0.8545281513685492,0.029282953400535834,ebp
13.0,Trace,$\tau$,-0.5652640284383084,-4.701207097008024,0.030009595604983216,cv
13.0,Artificial,$\tau$,-1.5528450527486564,1.02436180733676,0.07993146997906299,ebp
13.0,Artificial,$\tau$,-1.5339443723452086,-2.340844869256686,0.08024389161500742,cv
13.0,White Noise,$\tau$,-1.56973633110775,0.6960129055535003,0.07144571190562397,ebp
13.0,White Noise,$\tau$,-1.5053971743453218,4.092180719998834,0.09330202048419883,cv
14.0,Trace,$\tau$,-0.9935916522092301,-0.5029504839407735,0.061578007839510826,ebp
14.0,Trace,$\tau$,-0.995669347517849,-4.376217276899588,0.06021264909802626,cv
14.0,Artificial,$\tau$,-1.4682514773324231,0.9658471500170123,0.04671102987706635,ebp
14.0,Artificial,$\tau$,-1.4529806954363211,-1.2747498242168778,0.046227799484633514,cv
14.0,White Noise,$\tau$,-0.9732831038877398,-0.3762779702703587,0.05848486559257986,ebp
14.0,White Noise,$\tau$,-0.944443451433428,1.8198789133851467,0.06673451919706982,cv
15.0,Trace,$\tau$,-0.5858015407583378,-1.3445257201809202,0.03434024665602482,ebp
15.0,Trace,$\tau$,-0.6135573979176769,-5.30717735589981,0.036192294060401184,cv
15.0,Artificial,$\tau$,-0.8160056553158451,-0.42850652867441186,0.04212549270762216,ebp
15.0,Artificial,$\tau$,-0.8082318426709599,-4.2533287028277815,0.04237188584868425,cv
15.0,White Noise,$\tau$,-2.0379544665562106,2.463879344728918,0.13574841776249713,ebp
15.0,White Noise,$\tau$,-1.7626446836476752,4.716192064925733,0.15128545293197815,cv
16.0,Trace,$\tau$,-0.7224456272367634,-0.6872871287721058,0.02770389357186823,ebp
16.0,Trace,$\tau$,-0.7146600483684498,-4.593338741704363,0.027760536720765814,cv
16.0,Artificial,$\tau$,-1.6998675880850687,1.544289282369907,0.13066764812701046,ebp
16.0,Artificial,$\tau$,-1.7072433027019023,-2.514221402338775,0.1310852002565645,cv
16.0,White Noise,$\tau$,-1.5060059368129928,1.3385449477550764,0.09156126975996831,ebp
16.0,White Noise,$\tau$,-2.06479428184502,8.815283808754998,0.18018600238802646,cv
17.0,Trace,$\tau$,-1.78733698426171,1.088072768159667,0.22539950235740622,ebp
17.0,Trace,$\tau$,-1.7893378258040173,-2.7997303812472323,0.22764234874855802,cv
17.0,Artificial,$\tau$,-1.3870437377992995,-0.3574899626983017,0.10372643578421403,ebp
17.0,Artificial,$\tau$,-1.3834208837152155,-4.26210441097561,0.10328708349815843,cv
17.0,White Noise,$\tau$,-1.1771414307896384,0.2597261518240228,0.14837429336564967,ebp
17.0,White Noise,$\tau$,-1.248980889679096,1.8644827288172767,0.15834476583892548,cv
18.0,Trace,$\tau$,-0.7484383901437534,-1.0138329316434915,0.03449895287269592,ebp
18.0,Trace,$\tau$,-0.7610940853739364,-4.914032568350742,0.03497080108928583,cv
18.0,Artificial,$\tau$,-1.5973762135694267,1.3698158990007006,0.10569785051377412,ebp
18.0,Artificial,$\tau$,-1.5781308163359364,-2.4682811142286374,0.10522673348366907,cv
18.0,White Noise,$\tau$,-1.924757160170206,2.6547566768852424,0.2125543263436051,ebp
18.0,White Noise,$\tau$,-1.9405109410958925,5.6164814800889555,0.2070555310872,cv
19.0,Trace,$\tau$,-1.3301812201706618,0.4310974649758976,0.13282345771063553,ebp
19.0,Trace,$\tau$,-1.3080326532904476,-3.810047718965857,0.1322980852014912,cv
19.0,Artificial,$\tau$,-1.531222508808597,0.5059751779584762,0.3131924872477372,ebp
19.0,Artificial,$\tau$,-1.4815535987003998,-3.805447432500884,0.3061743178311597,cv
19.0,White Noise,$\tau$,-1.0654798960142857,-0.27062752823259295,0.1943386327778697,ebp
19.0,White Noise,$\tau$,-1.1967833988813386,1.8844991454598086,0.19180747509240173,cv
0.0,Trace,$x_0$,-0.8999357320359775,0.48386258233121726,0.04971668488591004,ebp
0.0,Trace,$x_0$,-0.9048915992010366,-1.8044277690647035,0.04955912392800125,cv
0.0,Artificial,$x_0$,-0.8608030134867035,-0.4333982723704253,0.04228779993609251,ebp
0.0,Artificial,$x_0$,-0.8825859573196424,-2.797279513111089,0.04193981631644734,cv
0.0,White Noise,$x_0$,-0.8563086523583223,-0.4338572171152606,0.036105277154646634,ebp
0.0,White Noise,$x_0$,-1.09361380073272,4.486823263376747,0.1122778701219448,cv
1.0,Trace,$x_0$,-0.7635909485919826,0.5742143958519714,0.05120287174188568,ebp
1.0,Trace,$x_0$,-0.7733740294060312,-1.863783183963477,0.051662850806968225,cv
1.0,Artificial,$x_0$,-1.5593608199744027,1.0332118320470407,0.07834630579076962,ebp
1.0,Artificial,$x_0$,-1.5611928029186701,-1.3633508624140491,0.07895102281895579,cv
1.0,White Noise,$x_0$,-1.5801803148019222,0.9286608060531512,0.09065317608273145,ebp
1.0,White Noise,$x_0$,-1.7421955446454873,6.685963316881634,0.20299519001189711,cv
2.0,Trace,$x_0$,-1.6664530905091177,2.1621630069835125,0.14538656256890825,ebp
2.0,Trace,$x_0$,-1.6454728946914285,-0.11236335572400957,0.14463018123550486,cv
2.0,Artificial,$x_0$,-0.9078103379996157,0.022581092080941723,0.03282522537048908,ebp
2.0,Artificial,$x_0$,-0.8979617654405783,-2.1856583221844987,0.03362098831689876,cv
2.0,White Noise,$x_0$,-1.253950524336586,0.32276250871991685,0.07569590575358877,ebp
2.0,White Noise,$x_0$,-1.284138830399947,3.068269509500394,0.07402582757966648,cv
3.0,Trace,$x_0$,-0.7452327166286333,0.31075426286644614,0.03472108139883401,ebp
3.0,Trace,$x_0$,-0.737485722209837,-1.8377931596420702,0.03564147890772702,cv
3.0,Artificial,$x_0$,-1.3869384817420352,1.0769756516047377,0.08534151033832871,ebp
3.0,Artificial,$x_0$,-1.3786826254045388,-1.2488840317135983,0.08515077984304978,cv
3.0,White Noise,$x_0$,-1.0221482735874081,-0.007506333579976765,0.053888256333624866,ebp
3.0,White Noise,$x_0$,-0.5592394811612955,2.939691079411624,0.1715483955331353,cv
4.0,Trace,$x_0$,-0.7281270286875801,0.4622430144970249,0.052396293312338756,ebp
4.0,Trace,$x_0$,-0.7909034590911462,-2.003626449768392,0.06315309084106019,cv
4.0,Artificial,$x_0$,-0.8631830924255289,-0.10479392475594551,0.05172548195954562,ebp
4.0,Artificial,$x_0$,-0.9440336576229577,-2.418097747762152,0.052511238572855154,cv
4.0,White Noise,$x_0$,-0.9839850853007489,-0.1272231300563118,0.08369656873663728,ebp
4.0,White Noise,$x_0$,-1.9812929242790547,7.6020925813339995,0.2395341186097137,cv
5.0,Trace,$x_0$,-0.6376815111798755,0.17387619183438496,0.042796795677852814,ebp
5.0,Trace,$x_0$,-0.6820668635546465,-2.0815777498529044,0.034814231059318516,cv
5.0,Artificial,$x_0$,-1.108098802907725,0.6848181872197352,0.09689877152877041,ebp
5.0,Artificial,$x_0$,-1.094242914676672,-1.6083386322285893,0.09829459270394554,cv
5.0,White Noise,$x_0$,-1.0348881777668908,0.193241371549572,0.062114524250509257,ebp
5.0,White Noise,$x_0$,-1.0929771044863927,2.352784805470934,0.0708740574254641,cv
6.0,Trace,$x_0$,-0.9779051565029131,0.7418612584201396,0.04943621406632639,ebp
6.0,Trace,$x_0$,-0.9554051344713614,-1.8361837403627952,0.04791252510370868,cv
6.0,Artificial,$x_0$,-1.2974190268047907,0.6801338951987175,0.0871473573713499,ebp
6.0,Artificial,$x_0$,-1.3044888918128588,-1.5390686891935896,0.08700897997700031,cv
6.0,White Noise,$x_0$,-1.4433256706284263,0.7944959480146352,0.07344248842608564,ebp
6.0,White Noise,$x_0$,-1.7586238773178358,6.121405554415113,0.18980315428534283,cv
7.0,Trace,$x_0$,-0.45830154747588137,-0.013373467593914556,0.02749098525841936,ebp
7.0,Trace,$x_0$,-0.44051924201097675,-2.1891164257755618,0.02869145801065842,cv
7.0,Artificial,$x_0$,-1.7339720209149363,1.2672789359987293,0.1477841446160348,ebp
7.0,Artificial,$x_0$,-1.7329078360124541,-1.2059501576733238,0.14803030448772111,cv
7.0,White Noise,$x_0$,-0.9339146052834759,-0.11201243614571599,0.034920097373434135,ebp
7.0,White Noise,$x_0$,-1.1328051424696153,3.123703511776207,0.05620607556482993,cv
8.0,Trace,$x_0$,-0.7927907843328943,0.09813413273657501,0.10403883813945347,ebp
8.0,Trace,$x_0$,-0.7990685411800039,-2.9874482461400698,0.09943958474487123,cv
8.0,Artificial,$x_0$,-1.671039523236619,1.116880200249832,0.17078068827627493,ebp
8.0,Artificial,$x_0$,-1.6510706648289233,-0.905069482238277,0.16850918585097976,cv
8.0,White Noise,$x_0$,-1.5355301361078604,0.648609796265081,0.17109274629628213,ebp
8.0,White Noise,$x_0$,-1.5658797829204314,3.2796719118122213,0.1550161189402688,cv
9.0,Trace,$x_0$,-1.2855103331189215,1.7909952010568966,0.08289302914358013,ebp
9.0,Trace,$x_0$,-1.3362078638889758,-0.450694510437315,0.08217118495868787,cv
9.0,Artificial,$x_0$,-1.999943950471259,1.8664859144661605,0.14119208962638047,ebp
9.0,Artificial,$x_0$,-1.9809051708371241,-0.5314300472629307,0.14129715421172745,cv
9.0,White Noise,$x_0$,-1.2869582497394931,0.5956018679341577,0.07250699532516264,ebp
9.0,White Noise,$x_0$,-1.3727068965774958,3.554911226799467,0.09082972804180917,cv
10.0,Trace,$x_0$,-0.7206920857445676,0.3764825271941197,0.03740222177537893,ebp
10.0,Trace,$x_0$,-0.7131342487720949,-2.2948144145465474,0.038080010081543554,cv
10.0,Artificial,$x_0$,-1.2323641588685663,0.6071314787116524,0.05716389845732569,ebp
10.0,Artificial,$x_0$,-1.2269884692839779,-1.7227166139379753,0.05616607613391899,cv
10.0,White Noise,$x_0$,-0.7104093458254356,-0.4602947965244528,0.043580848638100446,ebp
10.0,White Noise,$x_0$,-0.4919531808500257,2.5352501928524194,0.09562763483636004,cv
11.0,Trace,$x_0$,-1.2449453209994106,0.8902877432882157,0.05072731678874633,ebp
11.0,Trace,$x_0$,-1.2212409023610165,-1.3695791534920172,0.051401679521114074,cv
11.0,Artificial,$x_0$,-2.5057001678436874,3.659649976375251,0.16240964993588913,ebp
11.0,Artificial,$x_0$,-2.527718661532622,1.401897018919791,0.16270390906834095,cv
11.0,White Noise,$x_0$,-1.477637931157516,1.2954554472194157,0.11966414569956554,ebp
11.0,White Noise,$x_0$,-1.901895287000395,5.885518980293525,0.14234690424759522,cv
12.0,Trace,$x_0$,-1.1724914715267014,1.4672039963121342,0.10884457065574524,ebp
12.0,Trace,$x_0$,-1.1854424853656333,-1.1892318831124977,0.10914056121873715,cv
12.0,Artificial,$x_0$,-1.0871790163193913,0.23466354175960946,0.052673816472114346,ebp
12.0,Artificial,$x_0$,-1.0956404174206469,-1.7754733246795733,0.05491653162392316,cv
12.0,White Noise,$x_0$,-1.0997818370740016,-0.18759656951892678,0.05067906889759217,ebp
12.0,White Noise,$x_0$,-1.0271342437246391,2.6214970588955016,0.05979254995957821,cv
13.0,Trace,$x_0$,-0.8213675660902422,-0.2598539064866956,0.04196220877863434,ebp
13.0,Trace,$x_0$,-0.7937884656763549,-2.745940536410316,0.04416454357513795,cv
13.0,Artificial,$x_0$,-1.4354792216837209,1.0048940980001153,0.10028849153081093,ebp
13.0,Artificial,$x_0$,-1.435710863914431,-1.22197437735983,0.10035287687697844,cv
13.0,White Noise,$x_0$,-1.1246530494745153,0.0037595181402103606,0.0658913558393975,ebp
13.0,White Noise,$x_0$,-1.2312456205766,2.8574140200086258,0.08995661454368853,cv
14.0,Trace,$x_0$,-0.841735720350336,0.389948220208141,0.03111935186574979,ebp
14.0,Trace,$x_0$,-0.831750697280316,-2.0278985497748296,0.03144376540748888,cv
14.0,Artificial,$x_0$,-1.1527767370305848,0.1898294711839208,0.04965533652983318,ebp
14.0,Artificial,$x_0$,-1.1491962777742002,-2.1052726022702943,0.05009714695325358,cv
14.0,White Noise,$x_0$,-1.2573429876813624,0.8123940275006625,0.11435764630534712,ebp
14.0,White Noise,$x_0$,-1.3023173128170982,3.065480423556062,0.11581170642262476,cv
15.0,Trace,$x_0$,-0.5421447537316421,0.1905356533055962,0.03241450793379339,ebp
15.0,Trace,$x_0$,-0.6025067893827973,-2.153251448688871,0.043555946474238,cv
15.0,Artificial,$x_0$,-1.382604722452961,0.8772563755781828,0.14773876360501234,ebp
15.0,Artificial,$x_0$,-1.3744985196904305,-1.364432591826099,0.1451735639375594,cv
15.0,White Noise,$x_0$,-0.7684865296479597,-0.638666016024791,0.061002683030402745,ebp
15.0,White Noise,$x_0$,-0.8223229404931884,5.419704967084611,0.25190696135292634,cv
16.0,Trace,$x_0$,-1.6404430735427666,2.6776340251820328,0.13320824558217503,ebp
16.0,Trace,$x_0$,-1.629640850022648,0.5036882731196854,0.13349493230106133,cv
16.0,Artificial,$x_0$,-1.644024941279525,1.3693696356313634,0.107282816123381,ebp
16.0,Artificial,$x_0$,-1.6292019510013303,-0.5841679467437269,0.1059100519198146,cv
16.0,White Noise,$x_0$,-1.7251679257269854,1.5246359637790725,0.10702831064006708,ebp
16.0,White Noise,$x_0$,-1.907759947084402,5.291371673019135,0.12493542795678479,cv
17.0,Trace,$x_0$,-2.3101637665380115,3.5418187901202653,0.33489515877038173,ebp
17.0,Trace,$x_0$,-2.477487368176783,1.4800146446771079,0.3482072460394567,cv
17.0,Artificial,$x_0$,-0.8951078606182499,0.02855900550599788,0.08821049170106704,ebp
17.0,Artificial,$x_0$,-0.8817111281342408,-2.2308991654424943,0.08733242593686832,cv
17.0,White Noise,$x_0$,-1.0564746269868122,-0.06492333763986213,0.09398948364502291,ebp
17.0,White Noise,$x_0$,-1.4411149120308355,4.382508480820087,0.17936100471378244,cv
18.0,Trace,$x_0$,-1.1532567948982386,1.4496581415003962,0.07096025298523204,ebp
18.0,Trace,$x_0$,-1.2227672589012644,-0.6690008846261168,0.07219226270011511,cv
18.0,Artificial,$x_0$,-1.1227898871319617,0.20405050568492467,0.057489581946479705,ebp
18.0,Artificial,$x_0$,-1.1034048969427233,-2.3643035329335134,0.05657193861850705,cv
18.0,White Noise,$x_0$,-1.1433758438172454,0.41638633198485264,0.0463749589260945,ebp
18.0,White Noise,$x_0$,-0.9812002356220666,2.4032243059171803,0.04871515421612873,cv
19.0,Trace,$x_0$,-0.5947250074873007,0.1550227396756254,0.08975026969875115,ebp
19.0,Trace,$x_0$,-0.5450063488087865,-2.7529965017767544,0.08491872947217065,cv
19.0,Artificial,$x_0$,-1.0220779334420365,0.3835033842812916,0.08883628841752253,ebp
19.0,Artificial,$x_0$,-0.9649753274349482,-1.8302143308103722,0.09006790868949699,cv
19.0,White Noise,$x_0$,-1.0379007667726179,0.19435578378085072,0.23660736131843654,ebp
19.0,White Noise,$x_0$,-1.228306229926274,2.3252900635937883,0.28722695305135476,cv
0.0,Trace,$x_\tau$,-0.8529624629853273,0.37966046859830227,0.046604471485842694,ebp
0.0,Trace,$x_\tau$,-0.8536751343679194,-1.4177388563528428,0.04686269867871244,cv
0.0,Artificial,$x_\tau$,-1.1340129109619168,0.3876954943395905,0.06356998581984628,ebp
0.0,Artificial,$x_\tau$,-1.1204882595255312,-1.2688144281120666,0.06326155245849883,cv
0.0,White Noise,$x_\tau$,-1.4053139273896715,0.8096572057362907,0.09166709895332448,ebp
0.0,White Noise,$x_\tau$,-1.430852303024079,2.722204209044683,0.09333623408001104,cv
1.0,Trace,$x_\tau$,-0.7895300472037844,0.6685072115619335,0.049488538251336325,ebp
